User ID,candidate_field,label,hard_skill,soft_skill
6,it jobs,1,"['agile methodology', 'ajax', 'analytics', 'api', 'api management', 'apigee', 'application', 'application development', 'bigquery', 'business', 'business development', 'business intelligence', 'business strategies', 'chef', 'cloud infrastructure', 'computer programming', 'content management', 'continuous integration', 'data', 'data integration', 'data management', 'data warehousing', 'docker', 'dotnet', 'emerging technologies', 'enterprise architecture', 'enterprise search', 'entity framework', 'financial management', 'git', 'google cloud', 'google cloud platform', 'html5', 'informatica', 'jenkins', 'jquery', 'json', 'junit', 'kubernetes', 'master data management', 'microstrategy', 'mongodb', 'mysql', 'nodejs', 'nosql', 'nunit', 'openapi', 'openshift', 'oracle', 'postgresql', 'puppet', 'python', 'scrum', 'security', 'server', 'service', 'soap', 'software design', 'software design patterns', 'software development', 'sql', 'ssis', 'tableau', 'tax', 'testing', 'unit testing', 'warehousing', 'web application', 'web application development', 'web services', 'workflows', 'xml', 'aws', 'azure', 'databases']","['consulting', 'information technology', 'infrastructure', 'integration', 'management', 'research', 'technical acumen']"
7,it jobs,1,"['agile methodology', 'ajax', 'analytics', 'api', 'api management', 'apigee', 'application', 'application development', 'bigquery', 'business', 'business development', 'business intelligence', 'business strategies', 'chef', 'cloud infrastructure', 'computer programming', 'content management', 'continuous integration', 'data', 'data integration', 'data management', 'data warehousing', 'docker', 'dotnet', 'emerging technologies', 'enterprise architecture', 'enterprise search', 'entity framework', 'financial management', 'git', 'google cloud', 'google cloud platform', 'html5', 'informatica', 'jenkins', 'jquery', 'json', 'junit', 'kubernetes', 'master data management', 'microstrategy', 'mongodb', 'mysql', 'nodejs', 'nosql', 'nunit', 'openapi', 'openshift', 'oracle', 'postgresql', 'puppet', 'python', 'scrum', 'security', 'server', 'service', 'soap', 'software design', 'software design patterns', 'software development', 'sql', 'ssis', 'tableau', 'testing', 'unit testing', 'warehousing', 'web application', 'web application development', 'web services', 'workflows', 'xml', 'aws', 'azure', 'databases']","['consulting', 'information technology', 'infrastructure', 'integration', 'management', 'research', 'technical acumen']"
8,it jobs,1,"['algorithm design', 'apache spark', 'application', 'application development', 'business', 'business case', 'business logic', 'complexity', 'continuous integration', 'css', 'data', 'data recording', 'data structures', 'database systems', 'devops', 'digital', 'digital transformation', 'disabilities', 'equities', 'fabrication', 'fault', 'fault tolerance', 'full stack', 'git', 'html', 'java', 'javascript', 'jquery', 'json', 'linux', 'multithreading', 'mysql', 'networking', 'nodejs', 'nosql', 'object-oriented design', 'operating system', 'operational excellence', 'oracle', 'performance analysis', 'profiling', 'query optimization', 'reactjs', 'refining', 'research and development', 'scalability', 'scale', 'scrum', 'server', 'server-side', 'soap', 'software design', 'software development', 'software testing', 'sport', 'sql', 'storage systems', 'system', 'system configuration', 'systems development', 'testing', 'tests', 'track', 'tracking', 'trading', 'transformation', 'ui', 'unstructured data', 'version control', 'web application', 'web application development', 'web services', 'xml']","['collaboration', 'decision making', 'innovation', 'integration', 'management', 'memory', 'planning', 'problem solving', 'research', 'writing']"
9,it jobs,1,"['agility', 'angular', 'ansible', 'application', 'automation', 'back-end', 'bash', 'business', 'business requirements', 'chef', 'cloud applications', 'cloud computing', 'computer engineering', 'computing', 'configuration management', 'continuous integration', 'crm', 'css', 'data', 'data processing', 'debugging', 'development environment', 'django', 'e-commerce', 'enterprise resource planning', 'fault', 'fault tolerance', 'go', 'html', 'j2ee', 'java', 'jenkins', 'jquery', 'jvm', 'linux', 'microservices', 'modularization', 'mongodb', 'nodejs', 'nosql', 'openapi', 'operationalization', 'oracle', 'performance analysis', 'performance tuning', 'perl', 'postgresql', 'profiling', 'public cloud', 'puppet', 'python', 'resource planning', 'saas', 'scala', 'scalability', 'scale', 'scripting', 'security', 'server', 'service', 'spring boot', 'spring cloud', 'spring data', 'spring security', 'sql', 'statistics', 'terraform', 'threading', 'unix', 'workflows', 'aws', 'azure']","['innovation', 'integration', 'management', 'operations', 'planning', 'troubleshooting']"
198,it jobs,1,"['agile project management', 'amazon web services', 'analytics', 'application', 'application development', 'automation', 'big data', 'business', 'business concepts', 'business intelligence', 'business planning', 'business priorities', 'business requirements', 'cloud computing', 'cloud infrastructure', 'computing', 'containerization', 'continuous delivery', 'cost benefit analysis', 'data', 'data engineering', 'data pipeline', 'data security', 'database development', 'development testing', 'docker', 'emerging technologies', 'etl', 'etl tools', 'gcp', 'git', 'greenplum', 'informatica', 'intelligence analysis', 'java', 'jira', 'kubernetes', 'licensing', 'mapreduce', 'metadata', 'microservices', 'microstrategy', 'mongodb', 'netezza', 'nosql', 'oracle', 'project management', 'public cloud', 'reporting software', 'requirements analysis', 'security', 'server', 'service', 'tableau', 'talend', 'tdd', 'technical debt', 'testing', 'thought leadership', 'track', 'version control', 'web services', 'aws', 'azure', 'hbase']","['active listening', 'decision making', 'governance', 'infrastructure', 'innovation', 'integration', 'leadership', 'management', 'operations', 'planning', 'problem solving', 'program management', 'verbal communication skills']"
199,it jobs,1,"['application', 'application development', 'arcgis', 'arcobjects', 'bargaining', 'business', 'business intelligence', 'business priorities', 'business process', 'business systems', 'change control', 'closing', 'collective bargaining', 'computer hardware', 'computing', 'control systems', 'crystal reports', 'css', 'data', 'data analysis', 'data conversion', 'data modeling', 'database administration', 'database design', 'electric utility', 'electricity', 'energy market', 'git', 'html', 'installation', 'java', 'javascript', 'job descriptions', 'json', 'landscape', 'magik', 'maternity', 'medical', 'middleware', 'mobile', 'networking', 'operating systems', 'oracle', 'project planning', 'python', 'reporting tools', 'server', 'service', 'software development', 'software engineering', 'software installation', 'software requirements', 'software systems', 'sql', 'system', 'system support', 'tableau', 'team foundation server', 'technical documentation', 'technology integration', 'testing', 'transportation', 'version control', 'xml', 'excel']","['customer service', 'infrastructure', 'integration', 'leadership', 'management', 'organizational skills', 'planning', 'time management', 'troubleshooting', 'writing', 'written communication']"
200,it jobs,1,"['accounting software', 'accounts payable', 'accounts receivable', 'act', 'application', 'application development', 'bash', 'billing', 'budgeting', 'business', 'calculations', 'closing', 'construction management', 'contract management', 'css', 'data', 'data processing', 'data processing systems', 'department of defense', 'disabilities', 'dotnet', 'encapsulation', 'erp', 'finance', 'financial management', 'financial systems', 'general ledger', 'graphical', 'html', 'information assurance', 'information systems', 'information technology management', 'interoperability', 'java', 'javascript', 'less', 'linux', 'middleware', 'military', 'misdemeanor', 'net', 'operating system', 'oracle', 'perl', 'pl sql', 'scripting', 'security', 'server', 'service', 'software development', 'software modules', 'software systems', 'sql', 'standard', 'system', 'templates', 'tests', 'treasury', 'unix', 'unix shell', 'visual basic', 'windows', 'workflows', 'databases', 'excel']","['customer service', 'information technology', 'investigation', 'management', 'planning', 'problem solving', 'team oriented', 'troubleshooting', 'written communication']"
201,it jobs,1,"['algorithms', 'analytics', 'api', 'api management', 'big data', 'business', 'business process', 'business requirements', 'cloud migration', 'computer programming', 'customer satisfaction', 'data', 'data analysis', 'data engineering', 'data mining', 'debugging', 'dependency injection', 'devops', 'eclipse', 'emerging technologies', 'engines', 'enterprise architecture', 'financial services', 'fullstack', 'git', 'hibernate', 'hive', 'information retrieval', 'investment management', 'investments', 'java', 'java 8', 'jenkins', 'jms', 'machine learning', 'marketing materials', 'medical', 'mulesoft', 'natural language processing', 'netbeans', 'pattern recognition', 'prescription', 'probability', 'profiling', 'python', 'query tuning', 'r', 'research design', 'sales', 'service', 'software development', 'spring boot', 'spring cloud', 'spring framework', 'sql', 'tableau', 'technical documentation', 'templates', 'testing', 'trading', 'ui', 'unix', 'vaadin', 'aws', 'modelling']","['collaboration', 'communications', 'consulting', 'management', 'operations', 'problem solving', 'research']"
202,it jobs,1,"['adobe creative suite', 'agile software development', 'android', 'big data', 'business', 'c', 'code reuse', 'communications security', 'configuration management', 'css', 'data', 'data mining', 'data retrieval', 'data visualization', 'design specifications', 'devops', 'docker', 'electronic warfare', 'extract transform load', 'genetics', 'graphical', 'graphical user interface', 'hive', 'html', 'html5', 'ios', 'java', 'javascript', 'jira', 'json', 'linux', 'mapreduce', 'medical', 'mobile', 'mysql', 'net', 'nosql', 'operating system', 'oracle', 'os', 'parsing', 'perl', 'python', 'redmine', 'ruby', 'scale', 'security', 'server', 'signals intelligence', 'soap', 'software development', 'sql', 'statistics', 'swift', 'system', 'tableau', 'testing', 'tracking', 'unix', 'user interface', 'visualization', 'web services', 'windows', 'xml', 'hbase']","['communications', 'management', 'operations', 'teamwork', 'writing']"
203,it jobs,1,"['adobe creative suite', 'agile software development', 'android', 'big data', 'business', 'c', 'code reuse', 'communications security', 'configuration management', 'css', 'data', 'data mining', 'data retrieval', 'data visualization', 'design specifications', 'devops', 'docker', 'electronic warfare', 'extract transform load', 'genetics', 'graphical', 'graphical user interface', 'hive', 'html', 'html5', 'ios', 'javascript', 'jira', 'json', 'knowledge discovery', 'linux', 'machine learning', 'mapreduce', 'medical', 'mobile', 'mysql', 'named entity recognition', 'natural language processing', 'nosql', 'operating system', 'oracle', 'os', 'parsing', 'redmine', 'scale', 'security', 'server', 'signals intelligence', 'soap', 'software development', 'sql', 'standard', 'statistics', 'swift', 'system', 'tableau', 'testing', 'text processing', 'unix', 'user interface', 'visualization', 'web services', 'windows', 'xml', 'hbase']","['communications', 'management', 'operations', 'teamwork', 'writing']"
93,marketing,0,"['adobe creative suite', 'advertising campaigns', 'advertorials', 'business', 'data', 'data management', 'digital', 'digital advertising', 'digital marketing', 'email marketing', 'graphic design', 'marketing strategies', 'media management', 'press releases', 'public relations', 'relationship building', 'sales', 'social media management', 'web pages', 'excel']","['communications', 'computer literacy', 'editing', 'enthusiasm', 'filing', 'literacy', 'management', 'microsoft office', 'real estate', 'social media', 'training and development', 'willingness to learn', 'writing']"
94,marketing,0,"['audio', 'audio production', 'business', 'communication strategies', 'digital', 'event planning', 'intranet', 'newsletters', 'photography', 'project management', 'project planning', 'service', 'testing', 'usability', 'usability testing']","['communications', 'creativity', 'customer service', 'decision making', 'editing', 'enthusiasm', 'governance', 'infrastructure', 'leadership', 'management', 'planning', 'research', 'writing']"
95,marketing,0,"['application', 'booking', 'business', 'digital', 'ehealth', 'event management', 'public transport', 'registration', 'service']","['accountability', 'advocacy', 'collaboration', 'communications', 'coordinating', 'customer service', 'innovation', 'leadership', 'management', 'microsoft office', 'scheduling', 'sourcing', 'time management']"
96,marketing,0,"['artwork', 'business', 'data', 'digital', 'digital communications', 'merchandising', 'point of sale', 'product innovation', 'project management', 'purchasing', 'sales', 'visual merchandising', 'excel']","['brainstorming', 'communications', 'coordinating', 'ideation', 'innovation', 'management', 'microsoft office', 'organizational skills', 'team effectiveness', 'team oriented', 'time management', 'written communication']"
97,marketing,0,"['business', 'catering management', 'fundraising', 'project management', 'sales', 'security', 'tourism', 'traffic control']","['diplomacy', 'enthusiasm', 'first aid', 'hospitality', 'management', 'negotiation', 'planning', 'research', 'self-motivation', 'social media', 'timelines', 'writing']"
98,marketing,0,"['business', 'data', 'economics', 'publishing', 'remuneration', 'excel']","['communications', 'data entry', 'detail oriented', 'grammar', 'literacy', 'management', 'microsoft office', 'problem solving', 'research', 'sourcing', 'typing', 'writing']"
99,marketing,0,"['act', 'automotive', 'campaign management', 'content management', 'event management', 'finance', 'registration', 'self-regulation', 'strategic planning', 'system', 'dashboards']","['communications', 'management', 'meeting', 'planning', 'presentations', 'research', 'spreadsheets', 'stress management', 'time management', 'timelines', 'writing']"
100,marketing,0,"['adobe indesign', 'automation', 'business', 'digital', 'digital marketing', 'email marketing', 'marketing automation', 'sales', 'social media content', 'vocabulary', 'excel']","['administrative skills', 'decision making', 'grammar', 'management', 'microsoft office', 'planning', 'problem solving', 'social media', 'time management', 'willingness to learn', 'written communication']"
101,marketing,0,"['business', 'business writing', 'collections', 'communications management', 'employee engagement', 'internal communications', 'intranet', 'service', 'transformation']","['accountability', 'communications', 'consulting', 'customer service', 'enthusiasm', 'management', 'negotiation', 'self-motivation', 'social media', 'timelines', 'writing']"
102,marketing,0,"['application', 'boost', 'business', 'business communication', 'corporate communications', 'customer experience', 'material', 'project management']","['communications', 'consulting', 'coordinating', 'editing', 'management', 'negotiation', 'planning', 'problem solving', 'relationship management', 'research', 'writing']"
103,marketing,0,"['application', 'automation', 'business', 'content development', 'corporate communications', 'demand generation', 'digital', 'digital marketing', 'digital media', 'diversity and inclusion', 'facebook ads', 'html', 'industry 40', 'intranet', 'manufacturing', 'marketing automation', 'media strategy', 'mobility', 'scale', 'social media marketing', 'tracking', 'web applications']","['communications', 'editing', 'infrastructure', 'innovation', 'management', 'planning', 'research', 'social media', 'time management', 'writing']"
104,marketing,0,"['business', 'copywriting', 'digital', 'digital content', 'e-marketing', 'event management', 'logistics planning', 'scale', 'service', 'telemarketing', 'web development', 'excel']","['accountability', 'communications', 'customer service', 'detail oriented', 'english', 'management', 'negotiation', 'operations', 'planning', 'research', 'sourcing', 'timelines', 'written english']"
105,marketing,0,"['account management', 'acting', 'appraisals', 'business', 'business development', 'corporate finance', 'development support', 'digital', 'draft', 'finance', 'new business development', 'profiling', 'public affairs', 'public relations', 'reputation management', 'standard', 'wealth management']","['advocacy', 'brainstorming', 'communications', 'creativity', 'critical thinking', 'management', 'meeting', 'planning', 'research', 'social media', 'writing', 'written communication']"
106,marketing,0,"['account management', 'acting', 'appraisals', 'business', 'business development', 'corporate finance', 'development support', 'digital', 'draft', 'finance', 'new business development', 'proposal writing', 'public affairs', 'reputation management', 'standard']","['brainstorming', 'communications', 'creativity', 'critical thinking', 'management', 'meeting', 'planning', 'research', 'social media', 'team management', 'writing', 'written communication']"
107,marketing,0,"['business', 'business development', 'cyber security', 'evaluation methods', 'public opinion', 'qualitative research', 'quantitative research', 'security', 'service', 'social policy', 'social research', 'spss', 'excel']","['communications', 'creativity', 'curiosity', 'english', 'innovation', 'management', 'microsoft excel', 'negotiation', 'operations', 'presentations', 'research', 'writing']"
108,marketing,0,"['brand marketing', 'business', 'community leadership', 'community management', 'competitor analysis', 'conflict resolution', 'content creation', 'copywriting', 'data', 'digital', 'digital marketing', 'graphic design', 'pinterest', 'proofreading', 'public relations', 'sales', 'service', 'social media campaigns', 'social media trends']","['advocacy', 'customer service', 'editing', 'empathy', 'leadership', 'management', 'patience', 'social media', 'timelines', 'writing', 'written communication']"
109,marketing,0,"['account management', 'act', 'automotive', 'cms', 'copywriting', 'digital', 'digital marketing', 'marketing communications', 'media planning', 'project management', 'sales', 'social media campaigns', 'standard', 'excel']","['communications', 'management', 'numbers', 'operations', 'planning', 'research', 'scheduling', 'social media', 'spreadsheets', 'team management', 'visionary']"
110,marketing,0,"['business', 'com', 'copywriting', 'direct marketing', 'dot', 'email marketing', 'html', 'marketing communications', 'project management', 'tests']","['communications', 'editing', 'english', 'leadership', 'management', 'microsoft office', 'planning', 'problem solving', 'research', 'scheduling', 'writing']"
111,marketing,0,"['business', 'copywriting', 'crm', 'dynamic content', 'legislation', 'marketing communications', 'mobile', 'project management', 'service', 'switch', 'excel']","['brainstorming', 'collaboration', 'communications', 'english', 'ideation', 'management', 'planning', 'research', 'writing']"
112,marketing,0,"['business', 'crm', 'data', 'market research', 'marketing research', 'sales', 'standard', 'track', 'databases', 'excel']","['data entry', 'enthusiasm', 'management', 'problem solving', 'research', 'social media', 'sourcing', 'teamwork', 'time management']"
113,marketing,0,"['blogs', 'business', 'content marketing', 'press releases', 'professional services', 'public relations', 'thought leadership']","['accountability', 'brainstorming', 'creativity', 'leadership', 'management', 'people management', 'presentations', 'social media', 'teamwork']"
114,marketing,0,"['a b testing', 'adobe creative cloud', 'analytics', 'business', 'cms', 'content management', 'content marketing', 'content strategy', 'copywriting', 'data', 'digital', 'frontend', 'information architecture', 'jira', 'merchandising', 'microsites', 'personalization', 'production management', 'project management', 'project management software', 'publishing', 'sales', 'sitecore', 'testing', 'track', 'ux', 'web pages']","['editing', 'investigation', 'leadership', 'management', 'microsoft office', 'team leadership', 'troubleshooting', 'visionary']"
115,marketing,0,"['analytics', 'bid management', 'boost', 'budgeting', 'business', 'competitor analysis', 'data', 'design software', 'digital', 'digital marketing', 'e-commerce', 'forecasting', 'google analytics', 'keyword research', 'operating system', 'pet insurance', 'sales', 'system', 'track', 'website optimization']","['english', 'english language', 'grammar', 'management', 'meeting', 'planning', 'research', 'social media']"
116,recruitment consultancy jobs,0,"['acting', 'aftercare', 'appraisals', 'benchmarking', 'business', 'business development', 'business systems', 'campaign management', 'cost management', 'customer satisfaction', 'dso', 'indicators', 'key performance indicators', 'kpis', 'local management', 'resource management', 'resourcing', 'service', 'service delivery']","['collaboration', 'leadership', 'management', 'meeting', 'operations', 'people management', 'planning', 'self-motivation', 'sourcing', 'writing']"
117,recruitment consultancy jobs,0,"['business', 'data', 'excel']","['english', 'filing', 'management', 'meeting', 'microsoft word', 'research', 'social media', 'teaching', 'time management', 'written english']"
118,recruitment consultancy jobs,0,"['application', 'billing', 'business', 'devops', 'financial services', 'go', 'network engineering', 'networking', 'recruitment consultancy', 'sales', 'security', 'service', 'sport', 'standard']","['english', 'enthusiasm', 'infrastructure', 'leadership', 'management', 'professionalism', 'resilience', 'retail sales']"
119,recruitment consultancy jobs,0,"['business', 'business development', 'financial services', 'life sciences', 'relationship building', 'sales', 'scheme', 'service', 'track']","['business acumen', 'customer service', 'management', 'research', 'social media', 'sourcing', 'time management', 'training and development']"
120,recruitment consultancy jobs,0,"['act', 'acting', 'finance', 'registration', 'sales']","['cleanliness', 'consulting', 'hospitality', 'management', 'meeting', 'microsoft office', 'time management', 'writing']"
121,recruitment consultancy jobs,0,"['business', 'career development', 'data', 'data mining', 'event planning', 'organic growth', 'public transport', 'sales', 'scheme', 'service', 'standard', 'supply chain', 'track']","['customer service', 'infrastructure', 'management', 'planning', 'problem solving', 'social media', 'sourcing']"
122,recruitment consultancy jobs,0,"['applicant tracking system', 'business', 'data', 'data integrity', 'landscape', 'recruitment strategies', 'service', 'system', 'talent acquisition', 'tracking', 'workday', 'excel']","['business acumen', 'english', 'innovation', 'negotiation', 'problem solving', 'resilience', 'sourcing']"
123,recruitment consultancy jobs,0,"['account management', 'business', 'cosmetics', 'go', 'hair care', 'personal care', 'sales', 'scheme', 'service', 'skin care', 'track']","['creativity', 'customer service', 'management', 'problem solving', 'success driven', 'team management', 'tenacity']"
124,recruitment consultancy jobs,0,"['business', 'career development', 'data', 'development management', 'networking', 'recruitment consultancy', 'sales', 'service']","['data entry', 'hospitality', 'infrastructure', 'management', 'tenacity', 'time management', 'written communication']"
125,recruitment consultancy jobs,0,"['resourcing', 'service', 'service level', 'track', 'excel']","['customer service', 'innovation', 'management', 'microsoft word', 'planning', 'problem solving', 'professionalism']"
126,recruitment consultancy jobs,0,"['sales', 'sport', 'excel']","['computer literacy', 'coordinating', 'enthusiasm', 'literacy', 'management', 'social media', 'training and development']"
127,retail & consumer products,0,"['act', 'budgeting', 'cost management', 'legislation', 'merchandising', 'sales', 'service', 'visual merchandising', 'excel']","['adaptability', 'collaboration', 'coordinating', 'customer service', 'leadership', 'management', 'microsoft excel', 'microsoft office', 'operations', 'resilience', 'team building', 'teamwork']"
128,retail & consumer products,0,"['analytics', 'business', 'customer experience', 'data', 'inventory', 'inventory management', 'management systems', 'market share', 'performance management', 'relationship building', 'risk management', 'risk management framework', 'sales', 'service', 'stakeholder management', 'succession planning', 'sustainability', 'excel']","['collaboration', 'customer service', 'decision making', 'innovation', 'management', 'meeting', 'microsoft office', 'negotiation', 'operations', 'planning', 'verbal communication skills']"
129,retail & consumer products,0,"['business', 'investing', 'kpis', 'merchandising', 'retail management', 'sales', 'service', 'visual merchandising']","['advocacy', 'creativity', 'customer service', 'innovation', 'leadership', 'management', 'numbers', 'operations', 'teamwork', 'training and development']"
130,retail & consumer products,0,"['business', 'data', 'development management', 'growth strategies', 'sales', 'track']","['curiosity', 'financial literacy', 'innovation', 'leadership', 'literacy', 'management', 'operations', 'planning', 'retail sales', 'teamwork']"
131,retail & consumer products,0,"['application', 'kpis', 'retail management', 'sales', 'service', 'service delivery', 'strategic selling', 'track', 'excel']","['creativity', 'customer service', 'leadership', 'management', 'microsoft office', 'people management', 'presentations', 'training and development', 'written communication']"
132,retail & consumer products,0,"['business', 'kpis', 'loss prevention', 'merchandising', 'middle management', 'sales', 'succession planning', 'visual merchandising', 'vm']","['constructive feedback', 'decision making', 'influencing skills', 'leadership', 'management', 'negotiation', 'planning', 'problem solving', 'written communication']"
133,retail & consumer products,0,"['business', 'customer satisfaction', 'hygiene', 'legislation', 'licensing', 'rsa', 'seafood', 'service', 'stock control']","['cleanliness', 'computer literacy', 'customer service', 'hospitality', 'leadership', 'literacy', 'microsoft office', 'operations', 'social media']"
134,retail & consumer products,0,"['apple', 'business', 'product design', 'repairing', 'service', 'swift']","['composure', 'customer service', 'empathy', 'innovation', 'management', 'patience', 'problem solving', 'time management', 'troubleshooting']"
135,retail & consumer products,0,"['analytics', 'application', 'business', 'customer experience', 'data', 'digital', 'go', 'google analytics', 'inventory', 'market share', 'merchandise planning', 'merchandising', 'online marketing', 'sales', 'service', 'stakeholder management', 'system', 'trading', 'excel']","['decision making', 'leadership', 'management', 'negotiation', 'people management', 'planning', 'team leadership', 'training and development']"
136,retail & consumer products,0,"['automotive', 'balancing', 'batteries', 'business', 'closing', 'employee benefits', 'equipment maintenance', 'fault', 'legislation', 'mechanical', 'merchandising', 'performance management', 'sales', 'security', 'service', 'standard', 'stock management']","['customer service', 'leadership', 'management', 'people management', 'problem solving', 'retail sales', 'training and development', 'writing']"
137,retail & consumer products,0,"['agility', 'animations', 'business', 'depreciation', 'embedding', 'finance', 'inventory', 'inventory control', 'look and feel', 'operational excellence', 'project management', 'refurbishment', 'sales', 'stakeholder management', 'standard', 'supply chain', 'system']","['decision making', 'influencing skills', 'leadership', 'management', 'operations', 'problem solving', 'strategic thinking', 'timelines']"
138,retail & consumer products,0,"['brand awareness', 'brand representation', 'business', 'electricity', 'marketing communications', 'material', 'mobile', 'needs analysis', 'relationship building', 'remuneration', 'safari', 'sales', 'service', 'solution selling']","['collaboration', 'communications', 'customer service', 'management', 'negotiation', 'professionalism', 'time management', 'training and development']"
139,retail & consumer products,0,"['cash handling', 'customer experience', 'merchandising', 'performance management', 'point of sale', 'remuneration', 'sales', 'security', 'service', 'stock control', 'succession planning', 'trading', 'visual merchandising']","['customer service', 'enthusiasm', 'leadership', 'management', 'operations', 'planning', 'problem solving', 'training and development']"
140,retail & consumer products,0,"['business', 'career development', 'customer experience', 'kpis', 'loss prevention', 'manufacturing', 'merchandising', 'sales', 'service', 'standard', 'visual merchandising', 'vm']","['cleanliness', 'customer service', 'innovation', 'leadership', 'management', 'operations', 'training and development', 'written communication']"
141,retail & consumer products,0,"['data', 'emotional intelligence', 'inventory', 'market share', 'material', 'merchandising', 'sales', 'service', 'sms', 'stock management', 'system']","['accountability', 'customer service', 'data entry', 'management', 'operations', 'planning', 'presentations', 'teamwork']"
142,retail & consumer products,0,"['budgeting', 'business', 'career development', 'customer experience', 'merchandising', 'mobile', 'sales', 'service', 'stock management', 'track', 'vehicle']","['customer service', 'goal setting', 'hospitality', 'leadership', 'management', 'operations', 'people management', 'verbal communication skills']"
143,retail & consumer products,0,"['boosting', 'business', 'closing', 'inventory', 'inventory management', 'merchandising', 'numeracy', 'sales', 'service', 'standard']","['customer service', 'innovation', 'leadership', 'literacy', 'management', 'team leadership', 'team management', 'teamwork']"
144,retail & consumer products,0,"['application', 'business', 'internal communications', 'kpis', 'legislation', 'performance management', 'retail management', 'sales', 'service', 'service delivery', 'strategic planning']","['accountability', 'communications', 'leadership', 'management', 'operations', 'people management', 'planning', 'written communication']"
145,retail & consumer products,0,"['asset protection', 'business', 'casting', 'customer experience', 'customer satisfaction', 'food safety', 'his', 'performance management', 'relationship building', 'rolling', 'sales', 'service', 'standard', 'strategic planning', 'succession planning', 'transformational leadership']","['communications', 'humility', 'leadership', 'management', 'operations', 'people management', 'planning']"
146,retail & consumer products,0,"['data', 'quality control', 'sales', 'secondary education', 'service', 'standard', 'stock control', 'system', 'excel']","['customer service', 'data entry', 'english', 'literacy', 'microsoft excel', 'operations', 'planning']"
147,retail & consumer products,0,"['application', 'cancer', 'direct marketing', 'fundraising', 'inbound marketing', 'sales', 'service', 'worldpay']","['customer service', 'english', 'enthusiasm', 'hospitality', 'research', 'retail sales', 'social media']"
148,retail & consumer products,0,"['business', 'inventory', 'merchandising', 'sales', 'service', 'session', 'tracking']","['adaptability', 'constructive feedback', 'creativity', 'customer service', 'leadership', 'management', 'patience']"
149,retail & consumer products,0,"['acting', 'legislation', 'sales', 'scheme', 'service', 'track']","['accountability', 'communications', 'customer service', 'leadership', 'management', 'negotiation', 'people management']"
150,retail & consumer products,0,"['act', 'business', 'performance management', 'retail management', 'service']","['curiosity', 'customer service', 'influencing skills', 'leadership', 'management', 'operations', 'professionalism']"
151,retail & consumer products,0,"['agility', 'audio', 'audio production', 'bilingual', 'business', 'customer experience', 'interactive media', 'internet of things', 'iot', 'latin', 'mobile', 'punctuation', 'service', 'talent acquisition', 'translations', 'databases']","['english', 'grammar', 'microsoft office', 'operations', 'patience', 'quality assurance']"
152,retail & consumer products,0,"['application', 'business', 'career development', 'food safety', 'hygiene', 'numeracy', 'retail management', 'sales', 'service', 'track']","['computer literacy', 'customer service', 'enthusiasm', 'literacy', 'management', 'training and development']"
153,retail & consumer products,0,"['application', 'business', 'career development', 'customer experience', 'inventory', 'sales', 'scheme', 'service', 'stock control']","['cleanliness', 'customer service', 'leadership', 'operations', 'retail sales', 'training and development']"
154,retail & consumer products,0,"['business', 'indicators', 'key performance indicators', 'merchandising', 'point of sale', 'sales', 'sales management', 'service', 'standard']","['communications', 'customer service', 'leadership', 'management', 'planning', 'retail sales']"
155,retail & consumer products,0,"['business', 'safety standards', 'sales', 'service', 'standard', 'track', 'excel']","['cleanliness', 'creative thinking', 'customer service', 'decision making', 'planning', 'retail sales']"
156,retail & consumer products,0,"['business', 'commercial focus', 'customer experience', 'disciplinary procedures', 'performance management', 'sales', 'service']","['communications', 'customer service', 'empathy', 'management', 'meeting', 'teamwork']"
157,retail & consumer products,0,"['application', 'cancer', 'direct marketing', 'fundraising', 'inbound marketing', 'sales', 'service']","['customer service', 'english', 'hospitality', 'meeting', 'research', 'retail sales']"
158,retail & consumer products,0,"['merchandising', 'sales', 'security', 'service', 'stock control', 'succession planning']","['customer service', 'leadership', 'management', 'operations', 'people management', 'planning']"
159,retail & consumer products,0,"['indicators', 'key performance indicators', 'kpis', 'sales', 'service']","['customer service', 'empathy', 'management', 'meeting', 'scheduling', 'training and development']"
160,sales,0,"['account management', 'account planning', 'business', 'business development', 'data', 'exhibitions', 'forecasting', 'hcm', 'networking', 'psychology', 'sales', 'salesforcecom', 'solution delivery', 'talent management', 'track', 'excel', 'salesforce']","['business operations', 'collaboration', 'consulting', 'management', 'meeting', 'operations', 'planning', 'presentations', 'problem solving', 'relationship management', 'research', 'scheduling', 'time management', 'writing', 'written communication']"
161,sales,0,"['analytics', 'audio', 'automation', 'business', 'data', 'engineering support', 'iot', 'pre-sales engineering', 'project management', 'remuneration', 'sales', 'service', 'track']","['accountability', 'cooperation', 'critical thinking', 'customer service', 'innovation', 'integration', 'management', 'presentations', 'problem solving', 'rapport building', 'relationship management', 'teaching', 'time management']"
162,sales,0,"['bid management', 'business', 'business writing', 'corporate finance', 'finance', 'information systems', 'management process', 'mechanics', 'purchasing', 'retail banking', 'sales', 'vehicle', 'excel']","['business acumen', 'collaboration', 'management', 'microsoft office', 'negotiation', 'operations', 'problem solving', 'resilience', 'sourcing', 'time management', 'training and development', 'writing']"
